Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max
Ellis Martin,ROWING,22-11-2023,5:37:51,2:01:28,9.93,154,4.9,17.2,12:14,3:29,1141,,,,,,,,,,,173,69,,,54
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),,,,,,,,,,,,,,,,
,1:18:26,174,14.5,4:08,,,,6209.19,,,,,,,,,,,,,,,,,,
,1:18:27,175,14.9,4:02,,,,6213.43,,,,,,,,,,,,,,,,,,
,1:18:28,177,15,4:00,,,,6217.76,,,,,,,,,,,,,,,,,,
,1:18:29,178,15,4:00,,,,6221.7,,,,,,,,,,,,,,,,,,
,1:18:30,180,14.9,4:02,,,,6225.96,,,,,,,,,,,,,,,,,,
,1:18:31,182,15.3,3:55,,,,6230.74,,,,,,,,,,,,,,,,,,
,1:18:32,182,15.3,3:55,,,,6234.92,,,,,,,,,,,,,,,,,,
,1:18:33,185,15.1,3:59,,,,6238.94,,,,,,,,,,,,,,,,,,
,1:18:34,185,15.1,3:58,,,,6243.46,,,,,,,,,,,,,,,,,,
,1:18:35,186,15.2,3:57,,,,6247.98,,,,,,,,,,,,,,,,,,
,1:18:36,187,15.5,3:52,,,,6252.76,,,,,,,,,,,,,,,,,,
,1:18:37,188,15.7,3:50,,,,6257.33,,,,,,,,,,,,,,,,,,
,1:18:38,189,16,3:45,,,,6262.11,,,,,,,,,,,,,,,,,,
,1:18:39,190,16.2,3:43,,,,6266.82,,,,,,,,,,,,,,,,,,
,1:18:40,190,16.5,3:38,,,,6271.6,,,,,,,,,,,,,,,,,,
,1:18:41,190,16.4,3:39,,,,6275.87,,,,,,,,,,,,,,,,,,
,1:18:42,192,16.2,3:42,,,,6280.09,,,,,,,,,,,,,,,,,,
,1:18:43,192,15.9,3:47,,,,6284.33,,,,,,,,,,,,,,,,,,
,1:18:44,193,15.6,3:51,,,,6288.45,,,,,,,,,,,,,,,,,,
,1:18:45,194,15.7,3:49,,,,6293.2,,,,,,,,,,,,,,,,,,
,1:18:46,194,15.6,3:50,,,,6297.81,,,,,,,,,,,,,,,,,,
,1:18:47,195,15.9,3:46,,,,6302.42,,,,,,,,,,,,,,,,,,
,1:18:48,196,15.6,3:51,,,,6306.16,,,,,,,,,,,,,,,,,,
,1:18:49,197,15.4,3:53,,,,6310.3,,,,,,,,,,,,,,,,,,
,1:18:50,197,15.1,3:58,,,,6314.47,,,,,,,,,,,,,,,,,,
,1:18:51,198,15.4,3:54,,,,6319.24,,,,,,,,,,,,,,,,,,
,1:18:52,197,15.4,3:54,,,,6323.46,,,,,,,,,,,,,,,,,,
,1:18:53,198,15,4:00,,,,6326.98,,,,,,,,,,,,,,,,,,
,1:18:54,198,14.6,4:06,,,,6330.86,,,,,,,,,,,,,,,,,,
,1:18:55,198,14.7,4:05,,,,6335.6,,,,,,,,,,,,,,,,,,
,1:18:56,198,15.2,3:57,,,,6340.38,,,,,,,,,,,,,,,,,,
,1:18:57,198,15.5,3:52,,,,6345.16,,,,,,,,,,,,,,,,,,
,1:18:58,199,16.1,3:44,,,,6349.94,,,,,,,,,,,,,,,,,,
,1:18:59,199,16.3,3:41,,,,6354.72,,,,,,,,,,,,,,,,,,
,1:19:00,199,16.3,3:41,,,,6359.4,,,,,,,,,,,,,,,,,,
,1:19:01,200,15.7,3:49,,,,6363.07,,,,,,,,,,,,,,,,,,
,1:19:02,200,15.6,3:51,,,,6367.3,,,,,,,,,,,,,,,,,,
,1:19:03,200,15.3,3:55,,,,6371.57,,,,,,,,,,,,,,,,,,
,1:19:04,200,15.4,3:53,,,,6375.99,,,,,,,,,,,,,,,,,,
,1:19:05,200,15.7,3:50,,,,6380.66,,,,,,,,,,,,,,,,,,
,1:19:06,201,15.6,3:50,,,,6384.39,,,,,,,,,,,,,,,,,,
,1:19:07,201,15.5,3:53,,,,6388.42,,,,,,,,,,,,,,,,,,
,1:19:08,201,15.5,3:53,,,,6393.01,,,,,,,,,,,,,,,,,,
,1:19:09,202,15.5,3:52,,,,6397.22,,,,,,,,,,,,,,,,,,
,1:19:10,202,15.4,3:53,,,,6401.76,,,,,,,,,,,,,,,,,,
,1:19:11,202,15.5,3:53,,,,6406.06,,,,,,,,,,,,,,,,,,
,1:19:12,202,15.1,3:58,,,,6410.02,,,,,,,,,,,,,,,,,,
,1:19:13,202,15.5,3:53,,,,6414.8,,,,,,,,,,,,,,,,,,
,1:19:14,203,15.1,3:59,,,,6418.73,,,,,,,,,,,,,,,,,,
,1:19:15,203,15.1,3:58,,,,6423.26,,,,,,,,,,,,,,,,,,
,1:19:16,203,14.7,4:05,,,,6427.03,,,,,,,,,,,,,,,,,,
,1:19:17,203,14.8,4:03,,,,6431.26,,,,,,,,,,,,,,,,,,
,1:19:18,203,14.7,4:04,,,,6435.25,,,,,,,,,,,,,,,,,,
,1:19:19,203,14.9,4:01,,,,6439.44,,,,,,,,,,,,,,,,,,
,1:19:20,203,14.8,4:03,,,,6443.83,,,,,,,,,,,,,,,,,,
,1:19:21,203,14.9,4:02,,,,6447.87,,,,,,,,,,,,,,,,,,
,1:19:22,204,14.8,4:02,,,,6452.3,,,,,,,,,,,,,,,,,,
,1:19:23,203,14.9,4:01,,,,6456.48,,,,,,,,,,,,,,,,,,
,1:19:24,203,15.1,3:59,,,,6461.1,,,,,,,,,,,,,,,,,,
,1:19:25,204,14.8,4:03,,,,6464.72,,,,,,,,,,,,,,,,,,
,1:19:26,204,14.7,4:06,,,,6468.98,,,,,,,,,,,,,,,,,,
,1:19:27,204,14.8,4:03,,,,6473.62,,,,,,,,,,,,,,,,,,
,1:19:28,204,14.8,4:03,,,,6477.63,,,,,,,,,,,,,,,,,,
,1:19:29,204,14.8,4:03,,,,6482.26,,,,,,,,,,,,,,,,,,
,1:19:30,204,15.2,3:58,,,,6487.04,,,,,,,,,,,,,,,,,,
,1:19:31,204,15.1,3:59,,,,6491.26,,,,,,,,,,,,,,,,,,
,1:19:32,204,15.1,3:58,,,,6495.56,,,,,,,,,,,,,,,,,,
,1:19:33,204,15.2,3:56,,,,6500.13,,,,,,,,,,,,,,,,,,
,1:19:34,204,15.6,3:50,,,,6504.74,,,,,,,,,,,,,,,,,,
,1:19:35,204,15.5,3:52,,,,6508.72,,,,,,,,,,,,,,,,,,
,1:19:36,204,15.4,3:54,,,,6512.75,,,,,,,,,,,,,,,,,,
,1:19:37,204,15.1,3:59,,,,6517.2,,,,,,,,,,,,,,,,,,
,1:19:38,204,15.3,3:55,,,,6521.98,,,,,,,,,,,,,,,,,,
,1:19:39,204,15.3,3:56,,,,6526.73,,,,,,,,,,,,,,,,,,
,1:19:40,204,15.4,3:54,,,,6530.92,,,,,,,,,,,,,,,,,,
,1:19:41,205,15.2,3:57,,,,6534.95,,,,,,,,,,,,,,,,,,
,1:19:42,205,15.1,3:58,,,,6538.87,,,,,,,,,,,,,,,,,,
,1:19:43,205,15.1,3:58,,,,6543.57,,,,,,,,,,,,,,,,,,
,1:19:44,205,15.2,3:57,,,,6548.15,,,,,,,,,,,,,,,,,,
,1:19:45,205,15.1,3:58,,,,6552.68,,,,,,,,,,,,,,,,,,
,1:19:46,205,14.9,4:02,,,,6556.81,,,,,,,,,,,,,,,,,,
,1:19:47,205,14.3,4:12,,,,6559.98,,,,,,,,,,,,,,,,,,
,1:19:48,205,14.3,4:12,,,,6564.76,,,,,,,,,,,,,,,,,,
,1:19:49,205,14.5,4:09,,,,6569.45,,,,,,,,,,,,,,,,,,
,1:19:50,205,14.4,4:10,,,,6573.32,,,,,,,,,,,,,,,,,,
,1:19:51,205,14.4,4:09,,,,6577.91,,,,,,,,,,,,,,,,,,
,1:19:52,205,14.4,4:09,,,,6582.49,,,,,,,,,,,,,,,,,,
,1:19:53,205,14.4,4:10,,,,6586.26,,,,,,,,,,,,,,,,,,
,1:19:54,205,14.1,4:15,,,,6589.97,,,,,,,,,,,,,,,,,,
,1:19:55,205,14.4,4:10,,,,6594.43,,,,,,,,,,,,,,,,,,
,1:19:56,206,14.3,4:12,,,,6598.3,,,,,,,,,,,,,,,,,,
,1:19:57,205,14.5,4:08,,,,6602.52,,,,,,,,,,,,,,,,,,
,1:19:58,205,14.6,4:07,,,,6606.73,,,,,,,,,,,,,,,,,,
,1:19:59,206,14.8,4:04,,,,6610.98,,,,,,,,,,,,,,,,,,
,1:20:00,206,14.4,4:10,,,,6614.3,,,,,,,,,,,,,,,,,,
,1:20:01,206,14.3,4:12,,,,6618.11,,,,,,,,,,,,,,,,,,
,1:20:02,206,13.8,4:22,,,,6621.56,,,,,,,,,,,,,,,,,,
,1:20:03,206,13.5,4:27,,,,6625.2,,,,,,,,,,,,,,,,,,
,1:20:04,206,13.1,4:35,,,,6628.59,,,,,,,,,,,,,,,,,,
,1:20:05,206,13.2,4:32,,,,6632.66,,,,,,,,,,,,,,,,,,
,1:20:06,206,13.4,4:28,,,,6636.82,,,,,,,,,,,,,,,,,,
,1:20:07,206,13.7,4:22,,,,6640.97,,,,,,,,,,,,,,,,,,
,1:20:08,206,14.3,4:11,,,,6645.75,,,,,,,,,,,,,,,,,,
,1:20:09,206,14.5,4:09,,,,6649.7,,,,,,,,,,,,,,,,,,
,1:20:10,206,14.2,4:13,,,,6653.58,,,,,,,,,,,,,,,,,,
,1:20:11,206,13.9,4:18,,,,6657.5,,,,,,,,,,,,,,,,,,
,1:20:12,206,14,4:18,,,,6661.76,,,,,,,,,,,,,,,,,,
,1:20:13,206,14,4:17,,,,6665.63,,,,,,,,,,,,,,,,,,
,1:20:14,206,14.2,4:14,,,,6669.78,,,,,,,,,,,,,,,,,,
,1:20:15,206,14,4:17,,,,6673.6,,,,,,,,,,,,,,,,,,
,1:20:16,206,14.4,4:10,,,,6678.15,,,,,,,,,,,,,,,,,,
,1:20:17,206,14.2,4:13,,,,6681.73,,,,,,,,,,,,,,,,,,
,1:20:18,207,14.4,4:10,,,,6686,,,,,,,,,,,,,,,,,,
,1:20:19,207,14.2,4:14,,,,6689.99,,,,,,,,,,,,,,,,,,
,1:20:20,207,14.4,4:10,,,,6694.39,,,,,,,,,,,,,,,,,,
,1:20:21,206,14.3,4:11,,,,6698.34,,,,,,,,,,,,,,,,,,
,1:20:22,206,14.6,4:07,,,,6702.51,,,,,,,,,,,,,,,,,,
,1:20:23,206,14.5,4:08,,,,6706.67,,,,,,,,,,,,,,,,,,
,1:20:24,206,14.8,4:04,,,,6710.83,,,,,,,,,,,,,,,,,,
,1:20:25,207,14.4,4:11,,,,6714.58,,,,,,,,,,,,,,,,,,
,1:20:26,207,14.3,4:12,,,,6718.49,,,,,,,,,,,,,,,,,,
,1:20:27,207,14,4:17,,,,6722.39,,,,,,,,,,,,,,,,,,
,1:20:28,207,13.8,4:20,,,,6726.03,,,,,,,,,,,,,,,,,,
,1:20:29,207,13.5,4:26,,,,6729.67,,,,,,,,,,,,,,,,,,
,1:20:30,207,13.6,4:24,,,,6733.72,,,,,,,,,,,,,,,,,,
,1:20:31,207,14.1,4:16,,,,6738.17,,,,,,,,,,,,,,,,,,
,1:20:32,207,14.4,4:10,,,,6742.12,,,,,,,,,,,,,,,,,,
,1:20:33,208,14.7,4:05,,,,6745.97,,,,,,,,,,,,,,,,,,
,1:20:34,207,14.8,4:03,,,,6750.06,,,,,,,,,,,,,,,,,,
,1:20:35,207,14.7,4:04,,,,6753.77,,,,,,,,,,,,,,,,,,
,1:20:36,208,14.4,4:10,,,,6757.58,,,,,,,,,,,,,,,,,,
,1:20:37,208,14.4,4:10,,,,6762.13,,,,,,,,,,,,,,,,,,
,1:20:38,208,14,4:16,,,,6765.59,,,,,,,,,,,,,,,,,,
,1:20:39,208,14.2,4:14,,,,6770.17,,,,,,,,,,,,,,,,,,
,1:20:40,208,13.8,4:20,,,,6773.53,,,,,,,,,,,,,,,,,,
,1:20:41,208,13.9,4:19,,,,6777.84,,,,,,,,,,,,,,,,,,
,1:20:42,208,13.5,4:27,,,,6781.17,,,,,,,,,,,,,,,,,,
,1:20:43,208,13.8,4:21,,,,6785.95,,,,,,,,,,,,,,,,,,
,1:20:44,208,13.9,4:20,,,,6790,,,,,,,,,,,,,,,,,,
,1:20:45,208,14,4:16,,,,6793.82,,,,,,,,,,,,,,,,,,
,1:20:46,208,13.9,4:19,,,,6797.81,,,,,,,,,,,,,,,,,,
,1:20:47,208,14,4:17,,,,6801.94,,,,,,,,,,,,,,,,,,
,1:20:48,208,13.8,4:21,,,,6805.52,,,,,,,,,,,,,,,,,,
,1:20:49,208,13.8,4:22,,,,6809,,,,,,,,,,,,,,,,,,
,1:20:50,209,13.7,4:24,,,,6812.72,,,,,,,,,,,,,,,,,,
,1:20:51,208,13.8,4:22,,,,6816.94,,,,,,,,,,,,,,,,,,
,1:20:52,208,14.4,4:10,,,,6821.72,,,,,,,,,,,,,,,,,,
,1:20:53,208,14.6,4:06,,,,6825.98,,,,,,,,,,,,,,,,,,
,1:20:54,208,14.4,4:10,,,,6829.85,,,,,,,,,,,,,,,,,,
,1:20:55,208,13.9,4:18,,,,6833.47,,,,,,,,,,,,,,,,,,
,1:20:56,208,13.7,4:22,,,,6837.65,,,,,,,,,,,,,,,,,,
,1:20:57,208,13.6,4:25,,,,6841.7,,,,,,,,,,,,,,,,,,
,1:20:58,208,13.7,4:23,,,,6845.64,,,,,,,,,,,,,,,,,,
,1:20:59,209,13.6,4:26,,,,6849.51,,,,,,,,,,,,,,,,,,
,1:21:00,208,13.9,4:19,,,,6853.84,,,,,,,,,,,,,,,,,,
,1:21:01,208,13.9,4:19,,,,6857.74,,,,,,,,,,,,,,,,,,
,1:21:02,208,14.1,4:16,,,,6861.75,,,,,,,,,,,,,,,,,,
,1:21:03,208,14,4:16,,,,6865.91,,,,,,,,,,,,,,,,,,
,1:21:04,208,14.2,4:14,,,,6869.91,,,,,,,,,,,,,,,,,,
,1:21:05,208,14,4:18,,,,6873.75,,,,,,,,,,,,,,,,,,
,1:21:06,209,14,4:16,,,,6877.88,,,,,,,,,,,,,,,,,,
,1:21:07,209,13.8,4:22,,,,6881.34,,,,,,,,,,,,,,,,,,
,1:21:08,208,13.8,4:21,,,,6885.17,,,,,,,,,,,,,,,,,,
,1:21:09,209,13.7,4:22,,,,6888.73,,,,,,,,,,,,,,,,,,
,1:21:10,208,14,4:18,,,,6892.73,,,,,,,,,,,,,,,,,,
,1:21:11,209,13.5,4:27,,,,6895.61,,,,,,,,,,,,,,,,,,
,1:21:12,208,13.7,4:23,,,,6900.07,,,,,,,,,,,,,,,,,,
,1:21:13,209,13.8,4:22,,,,6904.15,,,,,,,,,,,,,,,,,,
,1:21:14,208,13.9,4:19,,,,6908.12,,,,,,,,,,,,,,,,,,
,1:21:15,208,13.9,4:19,,,,6912.09,,,,,,,,,,,,,,,,,,
,1:21:16,208,13.8,4:20,,,,6916.17,,,,,,,,,,,,,,,,,,
,1:21:17,209,14.1,4:15,,,,6920.7,,,,,,,,,,,,,,,,,,
,1:21:18,209,13.8,4:22,,,,6924.03,,,,,,,,,,,,,,,,,,
,1:21:19,209,13.5,4:28,,,,6927.78,,,,,,,,,,,,,,,,,,
,1:21:20,209,13.1,4:34,,,,6931.2,,,,,,,,,,,,,,,,,,
,1:21:21,209,12.5,4:47,,,,6934.18,,,,,,,,,,,,,,,,,,
,1:21:22,209,12.3,4:52,,,,6937.69,,,,,,,,,,,,,,,,,,
,1:21:23,209,12.1,4:58,,,,6941.51,,,,,,,,,,,,,,,,,,
,1:21:24,208,11.7,5:07,,,,6944.27,,,,,,,,,,,,,,,,,,
,1:21:25,207,11.4,5:14,,,,6947.42,,,,,,,,,,,,,,,,,,
,1:21:26,207,10.9,5:30,,,,6950.01,,,,,,,,,,,,,,,,,,
,1:21:27,206,10.8,5:33,,,,6953.17,,,,,,,,,,,,,,,,,,
,1:21:28,206,10.6,5:40,,,,6955.88,,,,,,,,,,,,,,,,,,
,1:21:29,205,10.1,5:58,,,,6958.54,,,,,,,,,,,,,,,,,,
,1:21:30,205,9.2,6:30,,,,6960.27,,,,,,,,,,,,,,,,,,
,1:21:31,205,8.7,6:54,,,,6962.59,,,,,,,,,,,,,,,,,,
,1:21:32,204,8.4,7:08,,,,6965.04,,,,,,,,,,,,,,,,,,
,1:21:33,203,8,7:28,,,,6966.85,,,,,,,,,,,,,,,,,,
,1:21:34,202,7.9,7:37,,,,6969.14,,,,,,,,,,,,,,,,,,
,1:21:35,202,7.5,8:02,,,,6970.59,,,,,,,,,,,,,,,,,,
,1:21:36,202,5,12:02,,,,6970.97,,,,,,,,,,,,,,,,,,
,1:21:37,201,5,12:06,,,,6973.3,,,,,,,,,,,,,,,,,,
,1:21:38,200,3.3,18:09,,,,6973.58,,,,,,,,,,,,,,,,,,
,1:21:39,200,2.2,27:13:00,,,,6973.58,,,,,,,,,,,,,,,,,,
,1:21:40,200,1.5,40:49:00,,,,6973.58,,,,,,,,,,,,,,,,,,
,1:21:41,198,2.8,21:45,,,,6978.36,,,,,,,,,,,,,,,,,,
,1:21:42,196,1.8,32:38:00,,,,6982.26,,,,,,,,,,,,,,,,,,
,1:21:43,195,2.9,20:39,,,,6984.45,,,,,,,,,,,,,,,,,,
,1:21:44,194,1.9,30:59:00,,,,6984.93,,,,,,,,,,,,,,,,,,
,1:21:45,193,2.8,21:34,,,,6987.32,,,,,,,,,,,,,,,,,,
,1:21:46,193,3.1,19:16,,,,6988.18,,,,,,,,,,,,,,,,,,
,1:21:47,192,3.3,18:27,,,,6989.53,,,,,,,,,,,,,,,,,,
,1:21:48,191,3.6,16:30,,,,6991.74,,,,,,,,,,,,,,,,,,
,1:21:49,190,3.9,15:28,,,,6993.06,,,,,,,,,,,,,,,,,,
,1:21:50,189,3.9,15:26,,,,6994.13,,,,,,,,,,,,,,,,,,
,1:21:51,188,3.7,16:17,,,,6995.35,,,,,,,,,,,,,,,,,,
,1:21:52,187,3.4,17:40,,,,6996.17,,,,,,,,,,,,,,,,,,
,1:21:53,187,3.1,19:15,,,,6996.81,,,,,,,,,,,,,,,,,,
,1:21:54,187,2.1,28:52:00,,,,6996.97,,,,,,,,,,,,,,,,,,
,1:21:55,186,2.4,25:29:00,,,,6998.8,,,,,,,,,,,,,,,,,,
,1:21:56,185,1.6,38:13:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:21:57,185,1,57:20:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:21:58,184,0.7,86:00:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:21:59,183,0.5,129:00:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:00,182,0.3,193:29:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:01,180,0.2,290:17:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:02,180,0.1,435:25:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:03,179,0.1,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:04,178,0.1,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:05,177,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:06,176,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:07,175,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:08,174,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:09,174,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:10,173,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:11,173,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:12,173,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:13,173,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:14,172,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:15,171,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:16,170,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:17,169,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:18,168,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:19,168,0,0:00,,,,6998.94,,,,,,,,,,,,,,,,,,
,1:22:20,168,0,0:00,,,,7003.72,,,,,,,,,,,,,,,,,,
,1:22:21,168,0,0:00,,,,7006.95,,,,,,,,,,,,,,,,,,
,1:22:22,168,0,0:00,,,,7006.95,,,,,,,,,,,,,,,,,,
,1:22:23,168,1.1,53:58:00,,,,7009.71,,,,,,,,,,,,,,,,,,
,1:22:24,167,0.7,80:58:00,,,,7009.89,,,,,,,,,,,,,,,,,,
,1:22:25,166,2.2,27:35:00,,,,7013.32,,,,,,,,,,,,,,,,,,
,1:22:26,166,3.3,17:58,,,,7015.41,,,,,,,,,,,,,,,,,,
,1:22:27,162,4,14:58,,,,7016.86,,,,,,,,,,,,,,,,,,
,1:22:28,161,4.4,13:46,,,,7017.87,,,,,,,,,,,,,,,,,,
,1:22:29,161,4.8,12:24,,,,7020.03,,,,,,,,,,,,,,,,,,
,1:22:30,161,5.2,11:31,,,,7022.23,,,,,,,,,,,,,,,,,,
,1:22:31,161,5.5,10:55,,,,7024.43,,,,,,,,,,,,,,,,,,
,1:22:32,160,5.9,10:11,,,,7026.61,,,,,,,,,,,,,,,,,,
,1:22:33,159,6.2,9:39,,,,7028.67,,,,,,,,,,,,,,,,,,
,1:22:34,158,6.3,9:28,,,,7030.51,,,,,,,,,,,,,,,,,,
,1:22:35,157,6.5,9:12,,,,7032.86,,,,,,,,,,,,,,,,,,
,1:22:36,157,6.5,9:11,,,,7034.48,,,,,,,,,,,,,,,,,,
,1:22:37,155,6.4,9:22,,,,7036.36,,,,,,,,,,,,,,,,,,
,1:22:38,154,6.4,9:22,,,,7038.49,,,,,,,,,,,,,,,,,,
,1:22:39,154,6.3,9:31,,,,7040.15,,,,,,,,,,,,,,,,,,
,1:22:40,155,6.1,9:46,,,,7041.74,,,,,,,,,,,,,,,,,,
,1:22:41,155,5.8,10:16,,,,7042.8,,,,,,,,,,,,,,,,,,
,1:22:42,157,5.6,10:44,,,,7044.27,,,,,,,,,,,,,,,,,,
,1:22:43,157,5.5,10:58,,,,7045.8,,,,,,,,,,,,,,,,,,
,1:22:44,157,5.4,11:06,,,,7047.36,,,,,,,,,,,,,,,,,,
,1:22:45,156,5.1,11:44,,,,7048.38,,,,,,,,,,,,,,,,,,
,1:22:46,155,4.8,12:36,,,,7049.48,,,,,,,,,,,,,,,,,,
,1:22:47,155,4.3,13:48,,,,7050.48,,,,,,,,,,,,,,,,,,
,1:22:48,154,4.1,14:34,,,,7051.74,,,,,,,,,,,,,,,,,,
,1:22:49,154,4,15:09,,,,7052.65,,,,,,,,,,,,,,,,,,
,1:22:50,154,3.9,15:30,,,,7053.35,,,,,,,,,,,,,,,,,,
,1:22:51,154,2.6,23:14,,,,7053.71,,,,,,,,,,,,,,,,,,
,1:22:52,155,1.7,34:51:00,,,,7053.71,,,,,,,,,,,,,,,,,,
,1:22:53,155,2,29:29:00,,,,7055.51,,,,,,,,,,,,,,,,,,
,1:22:54,155,2.2,27:30:00,,,,7056.18,,,,,,,,,,,,,,,,,,
,1:22:55,155,1.5,41:15:00,,,,7056.88,,,,,,,,,,,,,,,,,,
,1:22:56,154,1,61:52:00,,,,7057.64,,,,,,,,,,,,,,,,,,
,1:22:57,153,0.6,92:48:00,,,,7057.64,,,,,,,,,,,,,,,,,,
,1:22:58,151,0.4,139:13:00,,,,7057.64,,,,,,,,,,,,,,,,,,
,1:22:59,150,0.3,208:50:00,,,,7057.64,,,,,,,,,,,,,,,,,,
,1:23:00,149,1.1,54:08:00,,,,7061.39,,,,,,,,,,,,,,,,,,
,1:23:01,149,1.7,35:10:00,,,,7062.44,,,,,,,,,,,,,,,,,,
,1:23:02,149,1.1,52:44:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:03,149,0.8,79:06:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:04,150,0.5,118:40:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:05,150,0.3,177:59:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:06,152,0.2,267:01:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:07,152,0.1,400:32:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:08,153,0.1,0:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:09,153,0.1,0:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:10,154,0,0:00,,,,7062.69,,,,,,,,,,,,,,,,,,
,1:23:11,154,0.9,67:01:00,,,,7066.49,,,,,,,,,,,,,,,,,,
,1:23:12,154,0.6,100:32:00,,,,7066.76,,,,,,,,,,,,,,,,,,
,1:23:13,155,0.4,150:47:00,,,,7066.76,,,,,,,,,,,,,,,,,,
,1:23:14,156,0.3,226:10:00,,,,7066.76,,,,,,,,,,,,,,,,,,
,1:23:15,157,0.2,339:22:00,,,,7066.76,,,,,,,,,,,,,,,,,,
,1:23:16,158,0.1,508:54:00,,,,7066.76,,,,,,,,,,,,,,,,,,
,1:23:17,158,0.1,0:00,,,,7066.76,,,,,,,,,,,,,,,,,,
,1:23:18,159,0.2,278:18:00,,,,7067.58,,,,,,,,,,,,,,,,,,
,1:23:19,159,0.1,417:32:00,,,,7069.2,,,,,,,,,,,,,,,,,,
,1:23:20,159,1.3,45:46:00,,,,7070.34,,,,,,,,,,,,,,,,,,
,1:23:21,160,2.5,23:42,,,,7072.23,,,,,,,,,,,,,,,,,,
,1:23:22,161,3.5,17:16,,,,7074.4,,,,,,,,,,,,,,,,,,
,1:23:23,162,4.8,12:26,,,,7077.62,,,,,,,,,,,,,,,,,,
,1:23:24,163,5.9,10:14,,,,7080.55,,,,,,,,,,,,,,,,,,
,1:23:25,164,7.1,8:27,,,,7084.17,,,,,,,,,,,,,,,,,,
,1:23:26,164,7.9,7:33,,,,7086.93,,,,,,,,,,,,,,,,,,
,1:23:27,164,8.7,6:53,,,,7090.12,,,,,,,,,,,,,,,,,,
,1:23:28,164,9.5,6:19,,,,7093.48,,,,,,,,,,,,,,,,,,
,1:23:29,163,10,5:59,,,,7096.59,,,,,,,,,,,,,,,,,,
,1:23:30,163,10.5,5:41,,,,7100.27,,,,,,,,,,,,,,,,,,
,1:23:31,163,10.9,5:31,,,,7103.75,,,,,,,,,,,,,,,,,,
,1:23:32,164,11.2,5:23,,,,7107.06,,,,,,,,,,,,,,,,,,
,1:23:33,164,11.5,5:13,,,,7111.01,,,,,,,,,,,,,,,,,,
,1:23:34,165,11.8,5:05,,,,7114.85,,,,,,,,,,,,,,,,,,
,1:23:35,166,12.4,4:51,,,,7119.07,,,,,,,,,,,,,,,,,,
,1:23:36,166,12.7,4:43,,,,7122.66,,,,,,,,,,,,,,,,,,
,1:23:37,167,13.4,4:29,,,,7127.37,,,,,,,,,,,,,,,,,,
,1:23:38,169,13.6,4:25,,,,7131.18,,,,,,,,,,,,,,,,,,
,1:23:39,170,13.7,4:22,,,,7135.1,,,,,,,,,,,,,,,,,,
,1:23:40,172,13.6,4:26,,,,7139.02,,,,,,,,,,,,,,,,,,
,1:23:41,173,13.8,4:22,,,,7143.43,,,,,,,,,,,,,,,,,,
,1:23:42,174,13.9,4:18,,,,7147.68,,,,,,,,,,,,,,,,,,
,1:23:43,176,14.3,4:12,,,,7152.13,,,,,,,,,,,,,,,,,,
